389,462
390,527
390,688
390,605
391,547
391,558
391,546
393,655
393,473
393,720
394,591
394,485
394,595
394,451
395,396
397,458
397,525
397,699
398,555
398,507
399,632
399,721
400,574
400,602
400,629
400,720
401,619
401,698
401,425
401,432
402,540
402,727
402,681
403,556
403,696
404,432
405,489
405,712
406,506
407,540
407,722
407,539
407,727
407,469
408,423
409,464
410,599
410,630
410,576
411,511
411,644
412,533
412,677
412,670
413,501
413,490
413,695
414,559
415,708
415,709
415,577
415,490
415,463
416,417
416,660
416,561
416,657
417,610
417,631
417,626
417,657
418,467
418,606
418,617
419,533
420,456
420,461
420,712
421,429
421,528
421,694
421,447
422,715
422,665
423,569
423,703
423,679
424,578
424,567
424,622
424,551
424,571
425,465
425,619
425,432
427,665
427,559
427,723
427,544
428,535
428,725
429,528
429,694
430,713
430,454
431,481
431,532
431,659
432,439
433,541
433,612
433,637
434,536
434,615
434,485
434,496
435,510
435,674
435,589
435,621
436,574
436,441
436,520
437,529
437,499
437,516
438,593
438,450
440,694
440,719
440,446
441,574
442,498
442,445
443,675
443,479
444,478
444,479
444,681
445,693
445,692
446,624
446,719
446,694
447,528
448,558
448,690
448,637
449,477
449,600
449,611
449,585
450,609
450,464
451,591
451,556
451,656
452,636
452,656
452,591
453,676
453,668
453,638
453,707
454,713
454,625
455,514
455,561
455,562
457,627
457,580
458,525
461,712
461,509
461,673
461,519
462,592
462,696
462,486
463,653
463,708
464,513
465,640
465,619
466,608
467,545
467,508
467,575
468,489
468,569
468,682
469,540
469,539
470,600
470,635
471,515
471,523
473,602
473,720
474,487
475,532
475,659
475,588
476,631
476,547
476,642
476,579
476,702
478,722
478,727
478,681
479,681
480,598
480,573
480,684
481,659
481,565
482,621
482,617
483,666
486,491
486,518
486,592
486,553
487,614
487,590
488,616
488,595
488,603
488,700
488,636
489,712
491,511
491,553
492,667
492,671
493,627
493,522
494,710
494,608
495,684
495,537
496,536
496,615
496,506
497,594
497,676
499,529
499,665
499,726
500,502
500,661
501,695
502,658
502,661
502,699
503,589
503,608
503,563
504,521
504,701
504,505
504,666
505,658
505,701
505,661
506,615
508,545
509,712
509,519
510,674
511,644
512,718
512,714
513,691
515,523
515,580
516,641
517,717
517,528
518,592
519,673
520,583
521,701
521,666
522,568
522,634
522,683
524,640
524,633
524,586
525,699
526,614
526,643
527,605
529,711
530,557
530,553
531,554
532,659
533,677
535,586
535,600
536,595
536,603
536,700
537,584
537,664
538,594
538,676
540,727
541,684
541,612
543,565
544,587
544,665
544,723
545,575
545,683
546,547
546,558
546,654
547,579
548,706
549,570
549,667
549,638
549,676
550,651
550,622
551,578
551,567
552,560
552,604
552,666
552,641
554,644
556,696
557,574
557,602
557,572
558,690
559,665
559,724
559,705
560,576
560,604
560,666
561,655
561,660
563,589
563,704
563,607
564,613
564,607
565,659
566,695
567,578
568,683
569,682
570,638
570,672
570,707
571,578
571,685
572,574
573,684
574,602
575,687
576,599
576,630
576,604
577,650
577,709
578,685
579,631
579,626
579,605
581,718
581,716
582,643
583,642
584,664
584,698
585,640
585,586
585,689
585,611
586,640
587,723
587,669
588,634
588,683
589,704
590,633
590,614
590,725
591,656
591,595
594,676
595,700
596,685
597,655
597,652
599,604
599,641
599,705
601,625
602,720
603,639
603,700
604,641
605,610
605,688
605,626
606,680
606,617
607,613
610,688
610,626
613,687
616,636
617,621
618,694
618,624
618,719
618,693
619,640
619,633
619,698
620,697
620,686
624,693
624,719
626,631
629,655
629,720
631,642
631,657
632,721
632,646
633,640
633,725
634,683
635,649
638,676
638,707
641,705
645,718
645,714
645,648
647,714
648,718
650,709
653,665
655,720
657,660
658,661
663,717
664,698
665,715
665,724
665,726
667,671
667,676
668,707
669,703
670,677
672,677
672,707
677,707
679,706
679,703
681,727
686,697
692,693
694,719
705,724
708,709
710,726
711,726
722,727
