districtid,weekid,statemean,statestdev
252,16,15.13,24.03
252,17,36.04,38.39
252,18,71.48,75.82
252,19,101.87,163.48
252,20,179.48,193.55
252,21,216.22,263.85
252,22,203.43,245.33
252,23,240.83,330.18
252,24,327.09,377.33
252,25,532.22,703.16
253,1,0,0.0
253,2,0,0.0
253,3,0,0.0
253,4,0,0.0
253,5,0,0.0
253,6,0,0.0
253,7,13.39,53.21
253,8,12.61,41.45
253,9,25.8,89.67
253,10,30.75,88.41
253,11,29.53,78.8
253,12,26.12,59.34
253,13,27.55,70.15
253,14,21.1,55.43
253,15,23.8,53.63
253,16,31.96,67.8
253,17,50.65,100.64
253,18,88.1,161.07
253,19,99.63,179.16
253,20,110.49,214.65
253,21,106.88,199.4
253,22,121.82,203.18
253,23,143.43,240.61
253,24,173.04,273.98
253,25,212.53,351.3
254,1,0,0.0
254,2,0,0.0
254,3,0,0.0
254,4,0,0.0
254,5,0,0.0
254,6,0,0.0
254,7,26.16,126.91
254,8,112.59,361.53
254,9,117.34,511.37
254,10,142.47,642.96
254,11,160.22,691.65
254,12,253.75,1213.23
254,13,352.81,1636.75
254,14,394.44,1586.62
254,15,610.84,2073.12
254,16,824.91,2550.03
254,17,769.25,1657.22
254,18,896.03,1468.11
254,19,1121.72,1565.18
254,20,1212.41,1339.79
254,21,1058.09,1275.61
254,22,1098.12,1300.21
254,23,1132.06,1502.36
254,24,1182.34,1580.39
254,25,1167.41,1387.53
255,1,0,0.0
255,2,0,0.0
255,3,0,0.0
255,4,0,0.0
255,5,0,0.0
255,6,0,0.0
255,7,3.34,5.5
255,8,6.59,12.16
255,9,9.86,11.69
255,10,29.34,38.08
255,11,32.93,40.57
255,12,78.21,146.96
255,13,53.69,79.92
255,14,62.03,95.85
255,15,107.45,259.72
255,16,324.45,1044.29
255,17,490.28,1526.85
255,18,775.03,2279.18
255,19,1040.83,2450.48
255,20,1279.14,2461.85
255,21,1424.72,2615.38
255,22,1593.48,2735.84
255,23,1733.97,3177.92
255,24,1844.93,3307.36
255,25,2075.34,3560.89
256,1,0,0.0
256,2,0,0.0
256,3,0,0.0
256,4,0,0.0
256,5,0,0.0
256,6,0,0.0
256,7,1.97,5.66
256,8,6.62,21.23
256,9,13.28,31.9
256,10,18.31,25.72
256,11,18.41,17.79
256,12,32.66,40.17
256,13,27.24,33.12
256,14,35.93,39.8
256,15,58.52,90.1
256,16,77.24,156.46
256,17,134.97,288.18
256,18,143.07,306.4
256,19,251.07,535.47
256,20,319.76,506.38
256,21,363.03,436.3
256,22,434.45,457.94
256,23,624.86,603.59
256,24,759.55,832.71
256,25,754.24,949.34
257,1,0,0.0
257,2,0,0.0
257,3,0,0.0
257,4,0,0.0
257,5,0,0.0
257,6,0,0.0
257,7,18.06,48.92
257,8,27.59,62.02
257,9,38.66,70.99
257,10,54.88,69.01
257,11,57.97,72.47
257,12,52.88,84.87
257,13,62.12,99.92
257,14,60.59,85.67
257,15,65.03,88.93
257,16,73.34,80.34
257,17,126.19,165.5
257,18,144.97,196.42
257,19,205.69,297.39
257,20,241.88,311.92
257,21,245.25,277.98
257,22,259.47,280.09
257,23,276.19,335.97
257,24,292.03,408.93
257,25,324.09,442.29
258,1,0,0.0
258,2,0,0.0
258,3,0,0.0
258,4,0,0.0
258,5,0,0.0
258,6,0,0.0
258,7,124.24,498.56
258,8,232.38,782.87
258,9,307.21,1000.97
258,10,484.03,1764.67
258,11,527.18,1694.98
258,12,520.68,1585.38
258,13,631.26,1781.98
258,14,690.44,1772.17
258,15,897.53,2239.86
258,16,1193.94,2825.69
258,17,1359.53,3091.59
258,18,1586.21,3463.59
258,19,1906.97,4110.47
258,20,1897.38,3592.42
258,21,2071.35,3413.25
258,22,2365.68,3368.01
258,23,2526.53,3782.19
258,24,2678.29,4056.05
258,25,3464.5,4793.22
259,1,0,0.0
259,2,0,0.0
259,3,0,0.0
259,4,0,0.0
259,5,0,0.0
259,6,0,0.0
259,7,0,0.0
259,8,0,0.0
259,9,0,0.0
259,10,0,0.0
259,11,1.4,3.58
259,12,8.4,16.58
259,13,1.9,3.39
259,14,5.1,9.08
259,15,13.3,23.48
259,16,12.8,25.61
259,17,13.2,15.59
259,18,8.4,12.47
259,19,17.9,35.22
259,20,24.2,55.57
259,21,24.2,35.32
259,22,37,91.07
259,23,16.3,40.14
259,24,18.9,47.11
259,25,19,40.13
260,1,0,0.0
260,2,0,0.0
260,3,0,0.0
260,4,0,0.0
260,5,0,0.0
260,6,0,0.0
260,7,26.12,126.91
260,8,111.84,361.73
260,9,116.97,511.45
260,10,142.09,643.04
260,11,160.16,691.67
260,12,253.28,1213.32
260,13,351.69,1636.97
260,14,392.34,1587.09
260,15,608.97,2073.62
260,16,818.25,2551.76
260,17,769.34,1657.19
260,18,878.31,1473.69
260,19,1107.34,1571.53
260,20,1194.34,1349.38
260,21,1033.94,1286.52
260,22,1074.31,1310.59
260,23,1107.69,1511.99
260,24,1160.81,1590.31
260,25,1148.47,1396.4
261,1,0,0.0
261,2,0,0.0
261,3,0,0.0
261,4,0,0.0
261,5,0,0.0
261,6,0,0.0
261,7,13.69,53.18
261,8,13.16,41.46
261,9,26.12,89.62
261,10,30.86,88.38
261,11,29.61,78.79
261,12,26.02,59.37
261,13,27.71,70.09
261,14,21.22,55.39
261,15,24.33,53.52
261,16,32.12,67.74
261,17,50.92,100.52
261,18,89.45,160.61
261,19,101.18,178.66
261,20,111.45,214.28
261,21,108.33,199.02
261,22,122.2,203.06
261,23,145.51,239.93
261,24,176.2,273.16
261,25,214.8,350.61
262,1,0,0.0
262,2,0,0.0
262,3,0,0.0
262,4,0,0.0
262,5,0,0.0
262,6,0,0.0
262,7,0,0.0
262,8,0.5,0.5
262,9,0,0.0
262,10,0.5,0.5
262,11,0,0.0
262,12,8.5,8.5
262,13,7,3.0
262,14,24.5,1.5
262,15,45,5.0
262,16,77,1.0
262,17,66.5,25.5
262,18,78.5,7.5
262,19,117,6.0
262,20,132,4.0
262,21,139,5.0
262,22,149.5,5.5
262,23,125,36.0
262,24,74.5,29.5
262,25,99.5,10.5
263,1,0,0.0
263,2,0,0.0
263,3,0,0.0
263,4,0,0.0
263,5,0,0.0
263,6,0,0.0
263,7,7.53,12.59
263,8,8.95,9.32
263,9,15,22.64
263,10,23.53,28.9
263,11,40.42,28.61
263,12,57.63,41.08
263,13,73.16,65.97
263,14,49.79,40.34
263,15,59.32,62.33
263,16,66.42,66.05
263,17,98.74,119.34
263,18,158.32,211.93
263,19,212.47,249.73
263,20,189.84,274.75
263,21,179.16,197.18
263,22,189.42,187.66
263,23,206.63,233.08
263,24,229.16,273.7
263,25,304.26,445.59
264,1,0,0.0
264,2,0,0.0
264,3,0,0.0
264,4,0,0.0
264,5,0,0.0
264,6,0,0.0
264,7,1.43,5.69
264,8,1.7,4.51
264,9,2.65,4.94
264,10,5.78,6.37
264,11,10.61,15.96
264,12,18.78,23.88
264,13,29.7,28.31
264,14,13.61,23.16
264,15,13.57,13.86
264,16,17.13,25.08
264,17,39.96,39.59
264,18,74.04,74.99
264,19,106.39,162.29
264,20,181.74,192.72
264,21,230.74,263.88
264,22,224.22,251.37
264,23,276.3,353.57
264,24,341.74,376.67
264,25,540.22,701.06
265,1,0,0.0
265,2,0,0.0
265,3,0,0.0
265,4,0,0.0
265,5,0,0.0
265,6,0,0.0
265,7,18.28,48.85
265,8,27.78,61.95
265,9,37.72,71.26
265,10,46.81,57.24
265,11,57.12,72.81
265,12,52.72,84.94
265,13,63.06,99.6
265,14,65.59,87.8
265,15,73.66,97.23
265,16,77.12,81.15
265,17,127.81,164.77
265,18,146.91,195.54
265,19,210.25,296.01
265,20,246.56,309.95
265,21,247.59,277.17
265,22,266.28,278.34
265,23,285.16,333.96
265,24,290.19,409.84
265,25,323.53,442.49
266,1,0,0.0
266,2,0,0.0
266,3,0,0.0
266,4,0,0.0
266,5,0,0.0
266,6,0,0.0
266,7,0.23,1.15
266,8,0.27,1.16
266,9,0.31,1.03
266,10,5.58,6.44
266,11,8.88,14.53
266,12,17.88,22.19
266,13,22.69,28.52
266,14,21.12,27.82
266,15,16.85,22.85
266,16,19.73,29.82
266,17,27.46,44.38
266,18,46.96,93.53
266,19,66.77,160.58
266,20,75.62,201.47
266,21,82.04,176.12
266,22,109.23,228.35
266,23,171.54,361.93
266,24,292.38,592.72
266,25,495.96,983.75
267,1,0,0.0
267,2,0,0.0
267,3,0,0.0
267,4,0,0.0
267,5,0,0.0
267,6,0,0.0
267,7,5.51,8.78
267,8,3.38,3.39
267,9,15.16,11.7
267,10,31.62,26.0
267,11,30.7,16.49
267,12,33.41,22.22
267,13,39.05,24.82
267,14,32.08,19.72
267,15,39.68,34.0
267,16,65.16,67.01
267,17,94.65,122.31
267,18,260.76,313.31
267,19,298.84,376.37
267,20,480.73,531.25
267,21,551.73,518.13
267,22,672.65,569.0
267,23,459.92,381.15
267,24,337.62,314.02
267,25,335.49,279.16
268,1,0,0.0
268,2,0,0.0
268,3,0,0.0
268,4,0,0.0
268,5,0,0.0
268,6,0,0.0
268,7,0,0.0
268,8,0.1,0.3
268,9,0,0.0
268,10,0.1,0.3
268,11,1.3,1.85
268,12,0.6,0.8
268,13,1,1.55
268,14,-0.1,0.3
268,15,0.4,0.66
268,16,2.2,3.71
268,17,10.7,29.82
268,18,22.7,58.37
268,19,22.9,57.14
268,20,22.4,43.85
268,21,16.7,29.92
268,22,26.9,42.62
268,23,51.6,101.29
268,24,40.4,84.34
268,25,60.3,112.26
269,1,0,0.0
269,2,0,0.0
269,3,0,0.0
269,4,0,0.0
269,5,0,0.0
269,6,0,0.0
269,7,35.17,47.14
269,8,31.42,35.91
269,9,24.67,24.54
269,10,16.25,11.4
269,11,33.83,25.98
269,12,46.83,29.16
269,13,79.33,48.93
269,14,155.58,119.06
269,15,251.08,154.82
269,16,375.33,230.59
269,17,699.67,316.04
269,18,1180.58,551.31
269,19,3097.5,1278.44
269,20,4388.17,1960.37
269,21,4828.5,1654.39
269,22,4626.58,1329.64
269,23,4569,1299.74
269,24,5000.58,1256.37
269,25,5366.08,1377.1
270,1,0,0.0
270,2,0,0.0
270,3,0,0.0
270,4,0,0.0
270,5,0,0.0
270,6,0,0.0
270,7,0,0.0
270,8,0.1,0.3
270,9,0,0.0
270,10,0.1,0.3
270,11,1.3,1.85
270,12,0.6,0.8
270,13,1,1.55
270,14,-0.1,0.3
270,15,0.4,0.66
270,16,2.1,3.75
270,17,10.7,29.82
270,18,22.7,58.37
270,19,22.1,57.4
270,20,21.6,44.18
270,21,16.5,30.02
270,22,26.8,42.69
270,23,51.1,101.51
270,24,46.6,83.86
270,25,61.2,111.98
271,1,0,0.0
271,2,0,0.0
271,3,0,0.0
271,4,0,0.0
271,5,0,0.0
271,6,0,0.0
271,7,0,0.0
271,8,0,0.0
271,9,0,0.0
271,10,0,0.0
271,11,0.12,0.44
271,12,1.71,5.97
271,13,1.79,5.52
271,14,1.96,4.49
271,15,1.75,4.05
271,16,3.42,9.68
271,17,3.42,9.94
271,18,12.79,43.26
271,19,19.83,63.87
271,20,21.38,41.83
271,21,15.38,22.68
271,22,20.83,29.29
271,23,22.5,33.48
271,24,25.92,40.37
271,25,42.46,70.82
272,1,0,0.0
272,2,0,0.0
272,3,0,0.0
272,4,0,0.0
272,5,0,0.0
272,6,0,0.0
272,7,0,0.0
272,8,0,0.0
272,9,0,0.0
272,10,0.1,0.3
272,11,0.7,1.0
272,12,0.4,0.66
272,13,0.6,1.2
272,14,-0.1,0.3
272,15,0.3,0.64
272,16,1.2,2.68
272,17,0.7,1.79
272,18,3.1,5.66
272,19,3.5,3.72
272,20,7.7,14.29
272,21,6.5,9.55
272,22,16.1,33.39
272,23,17.8,31.27
272,24,18.8,28.07
272,25,25.1,33.27
273,1,0,0.0
273,2,0,0.0
273,3,0,0.0
273,4,0,0.0
273,5,0,0.0
273,6,0,0.0
273,7,0,0.0
273,8,0,0.0
273,9,0,0.0
273,10,0,0.0
273,11,0.12,0.44
273,12,1.67,5.98
273,13,1.46,5.38
273,14,1.96,4.49
273,15,1.71,4.07
273,16,3.42,9.68
273,17,3.42,9.94
273,18,12,43.27
273,19,19,63.99
273,20,21.58,41.89
273,21,16.08,24.19
273,22,20.58,29.09
273,23,22.08,33.39
273,24,24.54,39.57
273,25,41.75,70.98
274,1,0,0.0
274,2,0,0.0
274,3,0,0.0
274,4,0,0.0
274,5,0,0.0
274,6,0,0.0
274,7,1.43,5.69
274,8,1.78,4.49
274,9,2.48,4.96
274,10,5.09,6.09
274,11,7.3,7.92
274,12,15.61,20.85
274,13,27.13,28.21
274,14,10.17,18.62
274,15,11.22,10.45
274,16,12.43,14.3
274,17,32.39,26.89
274,18,68.04,73.62
274,19,86.87,144.89
274,20,154.57,157.43
274,21,199.91,239.87
274,22,182.39,189.8
274,23,226.74,293.1
274,24,287.78,304.65
274,25,459.39,616.44
275,1,0,0.0
275,2,0,0.0
275,3,0,0.0
275,4,0,0.0
275,5,0,0.0
275,6,0,0.0
275,7,2.38,2.24
275,8,0.38,0.92
275,9,6.23,5.99
275,10,15.69,12.71
275,11,30.38,22.89
275,12,44,20.92
275,13,44.23,28.02
275,14,44.15,18.89
275,15,73.77,36.36
275,16,81.54,47.24
275,17,160.08,109.71
275,18,292.15,275.46
275,19,449.92,311.34
275,20,476.15,289.72
275,21,587.15,492.49
275,22,693.92,562.9
275,23,951.23,832.79
275,24,1087.92,659.31
275,25,899.69,545.04
276,1,0,0.0
276,2,0,0.0
276,3,0,0.0
276,4,0,0.0
276,5,0,0.0
276,6,0,0.0
276,7,26.16,126.91
276,8,112.69,361.5
276,9,117.38,511.36
276,10,142.44,642.97
276,11,160.28,691.64
276,12,253.81,1213.22
276,13,353.31,1636.65
276,14,394.38,1586.64
276,15,610.75,2073.15
276,16,823.06,2550.57
276,17,768.59,1657.47
276,18,897.16,1467.51
276,19,1124.19,1563.65
276,20,1214.09,1338.48
276,21,1051.88,1279.86
276,22,1091.84,1304.35
276,23,1115.16,1510.43
276,24,1158.28,1590.84
276,25,1147.59,1396.61
277,1,0,0.0
277,2,0,0.0
277,3,0,0.0
277,4,0,0.0
277,5,0,0.0
277,6,0,0.0
277,7,8.19,21.52
277,8,12,29.5
277,9,11.93,15.31
277,10,23.74,21.68
277,11,22.54,19.25
277,12,32.16,33.96
277,13,40.61,49.31
277,14,54,70.37
277,15,58.95,102.13
277,16,67.54,107.35
277,17,115.05,172.67
277,18,160.92,214.66
277,19,225.03,315.78
277,20,340.77,388.27
277,21,390.09,539.26
277,22,430.99,608.22
277,23,436.24,607.02
277,24,498.05,634.14
277,25,542.03,746.46
278,1,0,0.0
278,2,0,0.0
278,3,0,0.0
278,4,0,0.0
278,5,0,0.0
278,6,0,0.0
278,7,8.3,21.5
278,8,11.96,29.52
278,9,11.95,15.3
278,10,23.32,21.79
278,11,22.58,19.24
278,12,32.08,33.98
278,13,40.19,49.43
278,14,53.64,70.47
278,15,58.49,102.08
278,16,66.68,107.57
278,17,114.7,172.83
278,18,160.35,214.93
278,19,223.91,316.24
278,20,340.26,388.58
278,21,388.09,539.97
278,22,430.19,608.58
278,23,433.31,608.05
278,24,493.5,635.45
278,25,539.08,747.38
279,1,0,0.0
279,2,0,0.0
279,3,0,0.0
279,4,0,0.0
279,5,0,0.0
279,6,0,0.0
279,7,3.05,8.71
279,8,12.95,21.24
279,9,7.43,13.62
279,10,8.19,14.85
279,11,30.86,86.46
279,12,83.24,211.09
279,13,111,298.88
279,14,117.14,245.63
279,15,94.24,167.18
279,16,99.14,161.06
279,17,152.38,196.99
279,18,181.57,191.61
279,19,184.14,196.93
279,20,184,159.78
279,21,189.1,134.46
279,22,220.62,144.26
279,23,293.62,194.07
279,24,374.38,223.15
279,25,529.76,335.96
280,1,0,0.0
280,2,0,0.0
280,3,0,0.0
280,4,0,0.0
280,5,0,0.0
280,6,0,0.0
280,7,21.29,30.55
280,8,45.29,42.56
280,9,8.29,11.57
280,10,4.43,7.9
280,11,8.9,13.19
280,12,13.1,15.89
280,13,25.29,39.89
280,14,41.95,58.61
280,15,52.24,61.58
280,16,49.67,66.07
280,17,68.43,96.15
280,18,102.9,130.33
280,19,134.76,141.75
280,20,206.81,230.57
280,21,274.67,331.74
280,22,330.52,383.76
280,23,494.14,527.54
280,24,473.14,391.71
280,25,489.9,408.62
281,1,0,0.0
281,2,0,0.0
281,3,0,0.0
281,4,0,0.0
281,5,0,0.0
281,6,0,0.0
281,7,8.3,21.5
281,8,11.96,29.52
281,9,11.8,15.35
281,10,23.62,21.77
281,11,22.61,19.22
281,12,32.2,33.95
281,13,40.62,49.3
281,14,53.82,70.44
281,15,59.12,102.11
281,16,66.84,107.57
281,17,114.73,172.82
281,18,160.32,214.94
281,19,224.91,315.84
281,20,340.55,388.41
281,21,389.92,539.34
281,22,430.64,608.39
281,23,435.16,607.53
281,24,496.39,634.9
281,25,541.7,746.6
282,1,0,0.0
282,2,0,0.0
282,3,0,0.0
282,4,0,0.0
282,5,0,0.0
282,6,0,0.0
282,7,3.81,9.1
282,8,13.95,21.39
282,9,10.05,17.0
282,10,10.62,17.28
282,11,37.38,89.52
282,12,95.52,214.7
282,13,132.14,307.41
282,14,163.9,310.01
282,15,152.24,291.73
282,16,147.52,255.71
282,17,191.1,242.09
282,18,233.05,279.87
282,19,235.52,278.0
282,20,244.76,294.5
282,21,237.67,243.77
282,22,261.71,205.65
282,23,322,209.29
282,24,403.86,240.5
282,25,573.1,355.21
283,1,0,0.0
283,2,0,0.0
283,3,0,0.0
283,4,0,0.0
283,5,0,0.0
283,6,0,0.0
283,7,21.1,30.65
283,8,46.19,42.21
283,9,7.48,10.8
283,10,4.67,7.86
283,11,8.9,13.19
283,12,12.9,15.94
283,13,25.86,39.68
283,14,41.71,58.73
283,15,51.62,61.97
283,16,49.43,66.2
283,17,69.33,95.8
283,18,102.52,130.49
283,19,133.9,142.13
283,20,204.1,232.22
283,21,274.71,331.72
283,22,331,383.55
283,23,493.33,527.94
283,24,475.95,390.02
283,25,503.1,400.67
284,1,0,0.0
284,2,0,0.0
284,3,0,0.0
284,4,0,0.0
284,5,0,0.0
284,6,0,0.0
284,7,8.3,21.5
284,8,11.95,29.52
284,9,11.89,15.33
284,10,23.42,21.82
284,11,22.55,19.25
284,12,32.28,33.91
284,13,40.27,49.43
284,14,54.05,70.34
284,15,59.43,102.01
284,16,67.3,107.46
284,17,114.68,172.84
284,18,160.57,214.84
284,19,224.59,315.99
284,20,339.84,388.79
284,21,388.81,539.78
284,22,430.47,608.46
284,23,435.69,607.3
284,24,497.35,634.5
284,25,541.88,746.53
285,1,0,0.0
285,2,0,0.0
285,3,0,0.0
285,4,0,0.0
285,5,0,0.0
285,6,0,0.0
285,7,21.24,30.57
285,8,45.48,42.52
285,9,8.52,11.55
285,10,4.71,7.84
285,11,8.86,13.22
285,12,13.43,15.68
285,13,25.9,39.65
285,14,42.1,58.52
285,15,50.9,62.24
285,16,49.57,66.12
285,17,70.24,95.26
285,18,102.9,130.33
285,19,134.9,141.68
285,20,204,232.27
285,21,276.24,330.82
285,22,335.19,381.19
285,23,495.71,526.68
285,24,477.19,389.13
285,25,496.1,406.09
286,1,0,0.0
286,2,0,0.0
286,3,0,0.0
286,4,0,0.0
286,5,0,0.0
286,6,0,0.0
286,7,20.24,30.78
286,8,46.33,42.12
286,9,8.71,11.46
286,10,4.71,7.84
286,11,8.95,13.16
286,12,13.33,15.76
286,13,26,39.6
286,14,41.67,58.76
286,15,51.24,62.13
286,16,49.33,66.25
286,17,68.1,96.23
286,18,102.14,130.63
286,19,134.48,141.89
286,20,200.19,233.37
286,21,270.57,333.38
286,22,330.71,383.68
286,23,476,529.92
286,24,470.05,393.05
286,25,495.48,406.43
287,1,0,0.0
287,2,0,0.0
287,3,0,0.0
287,4,0,0.0
287,5,0,0.0
287,6,0,0.0
287,7,7.57,20.84
287,8,11.24,29.13
287,9,11.85,15.34
287,10,23.65,21.75
287,11,22.14,19.07
287,12,31.66,33.83
287,13,40.08,49.42
287,14,53.14,70.38
287,15,58.84,102.13
287,16,67.35,107.44
287,17,115.15,172.62
287,18,160.77,214.74
287,19,225,315.79
287,20,340.92,388.18
287,21,389.84,539.38
287,22,430.66,608.38
287,23,435.45,607.41
287,24,497.54,634.41
287,25,539.77,747.24
288,1,0,0.0
288,2,0,0.0
288,3,0,0.0
288,4,0,0.0
288,5,0,0.0
288,6,0,0.0
288,7,3.34,5.5
288,8,6.66,12.13
288,9,9.97,11.68
288,10,29.1,38.14
288,11,33.21,40.37
288,12,78.38,146.88
288,13,55.28,79.46
288,14,64.14,95.38
288,15,108.48,259.67
288,16,329.76,1043.33
288,17,502.34,1525.09
288,18,799.41,2277.25
288,19,1065.59,2447.38
288,20,1303.72,2457.87
288,21,1452.76,2611.66
288,22,1621.1,2731.85
288,23,1759.76,3174.22
288,24,1866.14,3304.37
288,25,2097.55,3558.16
289,1,0,0.0
289,2,0,0.0
289,3,0,0.0
289,4,0,0.0
289,5,0,0.0
289,6,0,0.0
289,7,124.29,498.54
289,8,233.06,782.68
289,9,308,1000.74
289,10,484.24,1764.62
289,11,527.88,1694.77
289,12,523.09,1584.66
289,13,634.62,1780.91
289,14,694.12,1770.88
289,15,910.56,2235.94
289,16,1202.44,2822.55
289,17,1365.32,3089.3
289,18,1594.53,3460.24
289,19,1920.5,4105.11
289,20,1918.5,3583.54
289,21,2091.94,3403.65
289,22,2398.09,3351.29
289,23,2560.44,3765.04
289,24,2708.91,4040.65
289,25,3507.09,4770.5
290,1,0,0.0
290,2,0,0.0
290,3,0,0.0
290,4,0,0.0
290,5,0,0.0
290,6,0,0.0
290,7,1.97,5.66
290,8,6.62,21.23
290,9,13.28,31.9
290,10,18.21,25.79
290,11,18.41,17.79
290,12,31.76,40.26
290,13,27,33.18
290,14,32.34,37.87
290,15,51.1,83.82
290,16,76.86,156.61
290,17,130.38,289.06
290,18,141.52,306.88
290,19,243.69,536.98
290,20,305.69,504.03
290,21,355.86,437.44
290,22,433,458.19
290,23,623.55,604.27
290,24,764.1,830.13
290,25,764.59,944.08
291,1,0,0.0
291,2,0,0.0
291,3,0,0.0
291,4,0,0.0
291,5,0,0.0
291,6,0,0.0
291,7,7.53,12.59
291,8,8.47,9.53
291,9,15,22.64
291,10,23.37,29.01
291,11,40.37,28.68
291,12,58.74,40.05
291,13,73.26,65.88
291,14,50,40.12
291,15,58.58,62.88
291,16,65.53,66.59
291,17,98.42,119.51
291,18,154.53,213.47
291,19,213.47,249.11
291,20,187.58,275.63
291,21,167.63,200.08
291,22,178.47,190.43
291,23,195.21,235.93
291,24,219.47,276.88
291,25,292.84,448.33
292,1,0,0.0
292,2,0,0.0
292,3,0,0.0
292,4,0,0.0
292,5,0,0.0
292,6,0,0.0
292,7,53.47,236.64
292,8,84.06,346.32
292,9,98.38,451.85
292,10,82.16,322.35
292,11,82.12,328.02
292,12,97.16,368.15
292,13,105.88,410.86
292,14,111.03,399.77
292,15,123.5,351.33
292,16,141.25,346.79
292,17,171.03,372.9
292,18,195.38,371.02
292,19,219.94,397.23
292,20,237,378.12
292,21,225.03,345.51
292,22,232.97,349.01
292,23,243.28,360.14
292,24,249.28,378.97
292,25,276.66,408.26
293,1,0,0.0
293,2,0,0.0
293,3,0,0.0
293,4,0,0.0
293,5,0,0.0
293,6,0,0.0
293,7,18.28,48.85
293,8,27.88,61.91
293,9,38.75,70.94
293,10,55.28,68.73
293,11,58.28,72.27
293,12,53.25,84.67
293,13,63.09,99.58
293,14,65.59,87.8
293,15,73.91,97.09
293,16,77.91,80.59
293,17,128.31,164.44
293,18,146.66,195.69
293,19,210.59,295.81
293,20,244.12,311.27
293,21,249.16,276.27
293,22,265.06,279.06
293,23,283.97,334.68
293,24,291.19,409.38
293,25,326.22,441.3
294,1,0,0.0
294,2,0,0.0
294,3,0,0.0
294,4,0,0.0
294,5,0,0.0
294,6,0,0.0
294,7,1.9,5.67
294,8,2.62,4.86
294,9,7.79,16.16
294,10,16.14,24.4
294,11,16.79,15.67
294,12,26.52,26.46
294,13,25,31.57
294,14,30,30.32
294,15,47.45,72.61
294,16,47.59,45.02
294,17,81.28,99.42
294,18,87.21,115.53
294,19,151.66,184.37
294,20,240.97,300.24
294,21,301.83,315.66
294,22,383.34,376.34
294,23,578.69,575.57
294,24,724.31,827.4
294,25,731.48,948.98
295,1,0,0.0
295,2,0,0.0
295,3,0,0.0
295,4,0,0.0
295,5,0,0.0
295,6,0,0.0
295,7,1.43,5.69
295,8,0.91,2.26
295,9,2.43,4.94
295,10,4.96,5.81
295,11,10.09,16.1
295,12,18.04,24.12
295,13,29.17,28.74
295,14,13.3,23.29
295,15,13.7,13.74
295,16,16.78,25.18
295,17,38.78,40.21
295,18,70.57,75.61
295,19,100.43,163.23
295,20,181.7,192.74
295,21,230.17,264.24
295,22,216.96,253.96
295,23,276.35,353.55
295,24,335,378.67
295,25,545.22,698.63
296,1,0,0.0
296,2,0,0.0
296,3,0,0.0
296,4,0,0.0
296,5,0,0.0
296,6,0,0.0
296,7,0.23,1.15
296,8,0.62,2.04
296,9,0.31,1.03
296,10,5.42,6.52
296,11,8.88,14.53
296,12,18.12,22.08
296,13,24.08,28.26
296,14,22,27.88
296,15,18.04,23.11
296,16,20.73,29.98
296,17,27.96,44.22
296,18,50.85,94.3
296,19,73.65,162.08
296,20,85.08,204.2
296,21,92.15,179.78
296,22,121.15,231.71
296,23,195.77,375.62
296,24,325.23,602.13
296,25,545.96,998.88
297,1,0,0.0
297,2,0,0.0
297,3,0,0.0
297,4,0,0.0
297,5,0,0.0
297,6,0,0.0
297,7,7.73,21.15
297,8,11.07,28.83
297,9,11.51,15.15
297,10,22.76,20.97
297,11,21.74,18.26
297,12,29.57,26.48
297,13,36.82,39.86
297,14,48.12,52.42
297,15,50.15,68.91
297,16,59.88,89.71
297,17,105.91,158.76
297,18,152.26,206.43
297,19,217.47,313.08
297,20,332.64,387.16
297,21,384.46,539.84
297,22,425.45,609.07
297,23,429.77,607.88
297,24,490.16,634.85
297,25,531.77,745.9
298,1,0,0.0
298,2,0,0.0
298,3,0,0.0
298,4,0,0.0
298,5,0,0.0
298,6,0,0.0
298,7,5.51,8.78
298,8,3.51,3.35
298,9,15.27,11.59
298,10,31.97,26.1
298,11,30.78,16.5
298,12,33.24,22.22
298,13,38.73,25.08
298,14,31.78,19.71
298,15,39.35,34.24
298,16,64.97,67.0
298,17,94,122.32
298,18,257.57,312.49
298,19,287.7,370.33
298,20,471.76,529.62
298,21,559.38,520.59
298,22,681.54,575.07
